Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
69	47	0	0.908579661	1.99998383	2.00003021	1.99998365	2.00013796	0.000154313112	0	0	0	2.34212	0	0	3
70	48	0	0.921747482	1.99998392	2.00002938	1.99998365	2.00013796	0.000154313112	0	0	0	2.34278	0	0	3
71	48	0	0.934915303	1.99998401	2.00002874	1.99998365	2.00013796	0.000154313112	0	0	0	2.3434	0	0	3
72	49	0	0.948083124	1.99998435	2.00002781	1.99998365	2.00013796	0.000154313112	0	0	0	2.34379	0	0	3
73	50	0	0.961250945	1.99998451	2.00002728	1.99998365	2.00013796	0.000154313112	0	0	0	2.34416	0	0	3
74	50	0	0.974418766	1.99998473	2.00002549	1.99998365	2.00013796	0.000154313112	0	0	0	2.3444	0	0	3
75	51	0	0.987586588	1.99998488	2.00002469	1.99998365	2.00013796	0.000154313112	0	0	0	2.34461	0	0	3
76	52	0	1.00075441	1.999985	2.00002352	1.99998365	2.00013796	0.000154313112	0.000192806269	0	100	2.34476	0	0	3
77	52	0	1.01392223	1.99998511	2.00002231	1.99998365	2.00013796	0.000154313112	0.000192806269	0	100	2.34488	0	0	3
78	53	0	1.02709005	1.99998516	2.00002094	1.99998365	2.00013796	0.000154313112	0.000192806269	0	100	2.34498	0	0	3
79	53	0	1.04025787	1.99998519	2.00001833	1.99998365	2.00013796	0.000154313112	0.000192806269	0	100	2.34506	0	0	3
80	54	0	1.05342569	1.99998518	2.00001527	1.99998365	2.00013796	0.000154313112	0.000192806269	0	100	2.34514	0	0	3
81	55	0	1.06659351	1.99998519	2.00001219	1.99998365	2.00013796	0.000154313112	0.000192806269	0	100	2.34521	0	0	3
82	55	0	1.07976134	1.9999852	2.00000873	1.99998365	2.00013796	0.000150846571	0.000192806269	0	100	2.34527	0	0	3
83	56	0	1.09292916	1.99998521	2.00000471	1.99998365	2.00009328	8.85986681e-05	0.000192806269	0	100	2.34533	0	0	3
84	56	0	1.10609698	1.99998522	2.00000187	1.99998365	2.00007613	4.80973738e-05	0.000192806269	0	100	2.34539	0	0	3
85	57	0	1.1192648	1.99998525	1.99999948	1.99998365	2.00006705	3.77981201e-05	0.000192806269	0	100	2.34546	0	0	3
86	58	0	1.13243262	1.99998524	1.99999732	1.99998365	2.00005822	3.99509812e-05	0.000192806269	0	100	2.3455	0	0	3
87	58	0	1.14560044	1.99998527	1.9999954	1.99998365	2.00004913	4.18706674e-05	0.000192806269	0	100	2.34553	0	0	3
88	59	0	1.15876826	1.99998529	1.99999372	1.99998365	2.00003984	4.3550726e-05	0.000192806269	0	100	2.34558	0	0	3
89	60	0	1.17193608	1.99998532	1.99999229	1.99998365	2.00003205	4.49855731e-05	0.000192806269	0	100	2.34562	0	0	3
90	60	0	1.18510391	1.99998536	1.99999106	1.99998365	2.00002542	4.17735513e-05	0.000192806269	0	100	2.34564	0	0	3
91	61	0	1.19827173	1.9999854	1.99999004	1.99998365	2.00002542	4.17735513e-05	0.000192806269	0	100	2.34566	0	0	3
92	61	0	1.21143955	1.99998546	1.9999892	1.99998365	2.00002542	4.17735513e-05	0.000192806269	0	100	2.34567	0	0	3
93	62	0	1.22460737	1.99998548	1.99998815	1.99998365	2.00002169	3.8036079e-05	0.000192806269	0	100	2.3457	0	0	3
94	63	0	1.23777519	1.99998552	1.9999872	1.99998365	2.00001292	2.92745714e-05	0.000192806269	0	100	2.3457	0	0	3
95	63	0	1.25094301	1.99998552	1.99998648	1.99998365	2.00000527	2.16160085e-05	0.000192806269	0	100	2.34571	0	0	3
96	64	0	1.26411083	1.99998555	1.99998596	1.99998365	1.9999994	1.57529882e-05	0.000192806269	0	100	2.34571	0	0	3
