Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
95	60	0	1.17757452	293.200095	293.200094	293.200092	293.200095	2.78316605e-06	4.08841234e-06	0	0	0.00119468	0	0	3
96	61	0	1.18997004	293.200095	293.200094	293.200092	293.200095	2.82133976e-06	4.08841234e-06	0	0	0.00120356	0	0	3
97	61	0	1.20236556	293.200095	293.200094	293.200092	293.200095	2.84992069e-06	4.08841234e-06	0	0	0.00121237	0	0	3
98	62	0	1.21476108	293.200095	293.200094	293.200092	293.200095	2.87105672e-06	4.08841234e-06	0	0	0.00122113	0	0	3
99	62	0	1.2271566	293.200095	293.200094	293.200092	293.200095	2.88669253e-06	4.08841234e-06	0	0	0.00122982	0	0	3
100	63	0	1.23955212	293.200095	293.200094	293.200092	293.200095	2.89675279e-06	4.08841234e-06	0	0	0.00123844	0	0	3
101	66	0	1.25194764	293.200095	293.200094	293.200092	293.200095	2.83734801e-06	4.08841234e-06	0	0	0.00124698	0	0	3
102	67	0	1.26434316	293.200095	293.200094	293.200092	293.200095	2.75427624e-06	4.08841234e-06	0	0	0.00125547	0	0	3
103	67	0	1.27673869	293.200095	293.200094	293.200093	293.200095	2.63499413e-06	4.08841234e-06	0	0	0.00126386	0	0	3
104	68	0	1.28913421	293.200095	293.200094	293.200093	293.200095	2.48688633e-06	4.08841234e-06	0	0	0.00127213	0	0	3
105	68	0	1.30152973	293.200095	293.200094	293.200093	293.200095	2.33409031e-06	4.08841234e-06	0	0	0.00128035	0	0	3
106	69	0	1.31392525	293.200095	293.200095	293.200093	293.200095	2.17815079e-06	4.08841234e-06	0	0	0.00128855	0	0	3
107	69	0	1.32632077	293.200095	293.200095	293.200093	293.200095	2.03622352e-06	4.08841234e-06	0	0	0.00129668	0	0	3
108	70	0	1.33871629	293.200095	293.200095	293.200093	293.200095	1.90115281e-06	4.08841234e-06	0	0	0.00130476	0	0	3
109	71	0	1.35111181	293.200095	293.200095	293.200094	293.200095	1.78377223e-06	4.08841234e-06	0	0	0.00131275	0	0	3
110	71	0	1.36350733	293.200095	293.200095	293.200094	293.200095	1.66628399e-06	4.08841234e-06	0	0	0.00132069	0	0	3
111	72	0	1.37590286	293.200095	293.200095	293.200094	293.200095	1.56884443e-06	4.08841234e-06	0	0	0.00132853	0	0	3
112	72	0	1.38829838	293.200095	293.200095	293.200094	293.200095	1.48874602e-06	4.08841234e-06	0	0	0.00133631	0	0	3
113	73	0	1.4006939	293.200095	293.200095	293.200094	293.200095	1.40172114e-06	4.08841234e-06	0	0	0.001344	0	0	3
114	73	0	1.41308942	293.200095	293.200095	293.200094	293.200095	1.33623098e-06	4.08841234e-06	0	0	0.00135161	0	0	3
115	74	0	1.42548494	293.200095	293.200095	293.200094	293.200095	1.29333392e-06	4.08841234e-06	0	0	0.00135913	0	0	3
116	75	0	1.43788046	293.200095	293.200095	293.200094	293.200095	1.25950208e-06	4.08841234e-06	0	0	0.00136658	0	0	3
117	75	0	1.45027598	293.200095	293.200095	293.200094	293.200095	1.22153142e-06	4.08841234e-06	0	0	0.00137392	0	0	3
118	76	0	1.4626715	293.200095	293.200095	293.200094	293.200095	1.19348636e-06	4.08841234e-06	0	0	0.00138122	0	0	3
119	76	0	1.47506702	293.200096	293.200095	293.200094	293.200096	1.20128834e-06	4.08841234e-06	0	0	0.00138844	0	0	3
120	77	0	1.48746255	293.200096	293.200095	293.200094	293.200096	1.19288995e-06	4.08841234e-06	0	0	0.00139561	0	0	3
121	78	0	1.49985807	293.200096	293.200095	293.200094	293.200096	1.14791607e-06	4.08841234e-06	0	0	0.00140266	0	0	3
122	78	0	1.51225359	293.200096	293.200095	293.200094	293.200096	1.09654161e-06	4.08841234e-06	0	0	0.00140967	0	0	3
123	79	0	1.52464911	293.200096	293.200095	293.200094	293.200096	1.05292349e-06	4.08841234e-06	0	0	0.00141659	0	0	3
124	79	0	1.53704463	293.200096	293.200095	293.200095	293.200096	1.01506635e-06	4.08841234e-06	0	0	0.00142345	0	0	3
125	80	0	1.54944015	293.200096	293.200095	293.200095	293.200096	9.73384374e-07	4.08841234e-06	0	0	0.0014303	0	0	3
126	80	0	1.56183567	293.200096	293.200095	293.200095	293.200096	9.33218757e-07	4.08841234e-06	0	0	0.00143704	0	0	3
127	81	0	1.57423119	293.200096	293.200095	293.200095	293.200096	8.89324042e-07	4.08841234e-06	0	0	0.0014437	0	0	3
128	82	0	1.58662672	293.200096	293.200095	293.200095	293.200096	8.42506324e-07	4.08841234e-06	0	0	0.00145032	0	0	3
129	82	0	1.59902224	293.200096	293.200095	293.200095	293.200096	8.00869884e-07	4.08841234e-06	0	0	0.00145685	0	0	3
130	83	0	1.61141776	293.200096	293.200095	293.200095	293.200096	7.59196496e-07	4.08841234e-06	0	0	0.00146328	0	0	3
